date,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2018-10-15,5.69,13.2,-1.17,56.89,2.51,0.91,14.47
2018-10-16,3.59,12.41,-3.28,46.64,2.03,0.0,17.81
2018-10-17,3.49,12.9,-3.35,45.06,2.34,0.0,17.15
2018-10-18,2.61,8.83,-3.89,70.01,2.3,0.04,9.32
2018-10-19,3.38,8.99,-2.0,86.42,2.02,0.24,4.67
2018-10-20,3.38,7.32,0.13,80.55,2.32,0.02,7.52
2018-10-21,3.2,9.83,-1.96,83.61,2.1,0.02,8.4
2018-10-22,-0.23,6.25,-4.81,61.42,3.67,0.0,12.9
2018-10-23,0.92,8.81,-5.23,56.55,2.61,0.0,15.91
2018-10-24,3.5,11.76,-2.74,54.25,1.83,0.0,15.31
2018-10-25,0.95,6.4,-5.29,47.91,4.65,0.01,14.58
2018-10-26,-3.2,1.66,-6.74,54.42,6.15,0.0,15.67
2018-10-27,0.46,7.03,-4.23,63.71,5.06,0.0,14.04
2018-10-28,2.13,8.14,-1.96,63.71,6.91,0.1,14.17
2018-10-29,0.16,6.34,-3.28,75.78,3.17,0.28,10.38
2018-10-30,1.92,9.41,-3.35,69.2,2.08,0.0,14.47
2018-10-31,2.92,10.97,-1.91,54.25,1.38,0.0,14.45
2018-11-01,3.16,11.27,-2.55,52.91,2.13,0.0,14.08
2018-11-02,3.73,12.24,-2.46,76.38,3.15,0.0,12.49
2018-11-03,1.88,8.58,-1.94,80.28,3.28,2.75,5.87
2018-11-04,-2.22,1.9,-5.13,70.76,2.78,0.26,6.58
2018-11-05,-2.51,2.91,-5.29,60.36,1.86,0.0,10.54
2018-11-06,-2.47,2.94,-6.62,47.95,1.25,0.0,11.81
2018-11-07,-2.42,2.15,-5.03,57.37,1.97,0.0,10.12
2018-11-08,-2.49,3.79,-6.45,73.49,2.14,0.0,11.79
2018-11-09,-2.02,3.94,-8.31,53.03,1.85,0.0,12.41
2018-11-10,-2.7,0.88,-5.58,71.64,1.66,0.0,5.45
2018-11-11,-2.47,2.98,-6.2,83.42,1.57,0.0,12.05
2018-11-12,-1.73,4.48,-6.82,77.62,1.17,0.0,12.37
2018-11-13,0.42,6.88,-4.9,74.02,2.16,0.0,10.34
2018-11-14,-1.61,2.44,-4.75,80.98,2.91,0.44,6.32
2018-11-15,-7.3,-3.13,-12.58,54.6,4.23,0.0,11.82
2018-11-16,-7.44,-0.68,-13.74,55.83,2.04,0.0,12.33
2018-11-17,-5.83,-0.28,-9.59,59.74,2.68,0.0,11.36
2018-11-18,-7.23,-0.94,-12.39,55.08,2.35,0.0,11.56
2018-11-19,-5.54,1.25,-11.28,64.3,2.23,0.0,10.77
2018-11-20,-6.69,-1.54,-11.58,59.94,2.3,0.0,9.28
2018-11-21,-9.3,-2.57,-14.12,55.66,2.6,0.0,11.79
2018-11-22,-7.74,-1.05,-12.37,53.59,1.77,0.0,11.22
2018-11-23,-6.79,0.16,-10.88,67.71,2.14,0.0,11.13
2018-11-24,-5.22,3.08,-10.43,57.28,1.99,0.0,8.8
2018-11-25,-4.45,1.96,-9.51,62.12,2.25,0.0,10.52
2018-11-26,-3.79,2.73,-9.79,54.63,3.24,0.0,6.72
2018-11-27,-7.98,-0.81,-12.91,52.59,2.15,0.0,10.87
2018-11-28,-6.51,0.85,-11.24,60.09,1.97,0.0,9.37
2018-11-29,-6.51,-0.28,-11.61,49.98,1.61,0.0,10.31
2018-11-30,-3.53,4.0,-7.34,57.38,1.37,0.0,10.4
2018-12-01,-3.26,3.46,-9.1,72.6,2.63,0.0,9.47
2018-12-02,-4.42,1.97,-11.02,68.67,3.36,0.0,5.46
2018-12-03,-10.29,-6.29,-14.18,51.89,2.49,0.0,6.28
2018-12-04,-14.08,-9.09,-18.29,52.92,2.46,0.0,9.74
2018-12-05,-11.62,-7.91,-15.6,61.75,2.7,0.0,6.31
2018-12-06,-17.94,-14.66,-22.34,54.13,4.34,0.0,7.32
2018-12-07,-22.42,-17.76,-25.9,52.45,4.82,0.0,9.57
2018-12-08,-19.44,-11.47,-25.21,58.06,2.42,0.0,9.43
2018-12-09,-16.21,-12.41,-20.34,63.67,1.63,0.0,6.64
2018-12-10,-13.91,-8.91,-19.06,69.85,2.2,0.0,7.4
2018-12-11,-17.34,-10.49,-22.39,60.38,2.89,0.0,9.75
2018-12-12,-15.88,-7.18,-21.96,66.47,2.26,0.0,9.17
2018-12-13,-11.97,-4.34,-17.54,64.54,2.03,0.0,9.54
2018-12-14,-11.55,-5.77,-15.5,70.52,2.2,0.0,8.59
2018-12-15,-10.22,-3.87,-13.92,79.67,2.03,0.0,5.72
2018-12-16,-11.25,-3.98,-15.0,76.62,3.35,0.0,9.23
2018-12-17,-11.49,-3.96,-16.11,78.4,2.46,0.0,9.21
2018-12-18,-9.75,-3.18,-15.02,71.0,2.24,0.0,8.86
2018-12-19,-9.05,-1.88,-13.68,77.96,1.63,0.0,9.5
2018-12-20,-8.57,-3.36,-13.24,78.79,2.27,0.0,3.98
2018-12-21,-10.74,-3.45,-15.12,74.95,2.23,0.0,8.16
2018-12-22,-11.56,-6.0,-20.22,56.96,3.41,0.0,4.7
2018-12-23,-18.19,-11.07,-22.52,55.1,2.51,0.0,9.29
2018-12-24,-16.91,-10.14,-22.21,75.96,2.27,0.0,8.19
2018-12-25,-14.6,-7.65,-20.1,64.13,2.16,0.0,9.07
2018-12-26,-17.53,-11.22,-21.77,58.92,4.23,0.0,8.13
2018-12-27,-22.98,-18.78,-26.53,42.09,6.08,0.0,8.79
2018-12-28,-22.48,-14.38,-27.79,60.8,3.95,0.0,8.93
2018-12-29,-19.42,-12.42,-25.22,62.0,2.33,0.0,8.94
2018-12-30,-16.32,-10.38,-21.37,57.18,1.23,0.0,9.18
2018-12-31,-16.18,-11.54,-19.86,79.24,1.87,0.19,5.13
2019-01-01,-16.75,-10.67,-21.97,79.4,1.31,0.0,8.18
2019-01-02,-13.52,-9.1,-19.06,79.95,1.64,0.0,7.32
2019-01-03,-13.29,-7.32,-17.06,77.67,3.0,0.0,8.17
2019-01-04,-15.43,-8.72,-19.41,55.91,3.65,0.0,9.27
2019-01-05,-12.75,-8.54,-17.92,52.53,2.08,0.0,6.42
2019-01-06,-12.17,-4.49,-15.5,71.82,2.38,0.0,8.71
2019-01-07,-14.06,-8.38,-18.1,56.23,4.69,0.0,7.64
2019-01-08,-14.53,-7.73,-20.52,56.33,2.23,0.0,9.67
2019-01-09,-11.56,-5.94,-15.13,63.84,1.95,0.0,6.48
2019-01-10,-10.05,-4.29,-14.03,75.0,1.4,0.0,8.59
2019-01-11,-11.17,-6.2,-14.24,86.64,1.74,0.0,9.6
2019-01-12,-10.91,-1.82,-15.87,79.03,2.34,0.0,9.64
2019-01-13,-9.46,-2.06,-14.92,68.01,1.76,0.0,10.19
2019-01-14,-12.98,-7.06,-20.06,58.75,4.93,0.0,8.84
2019-01-15,-17.75,-11.58,-22.63,49.25,3.82,0.0,10.27
2019-01-16,-15.23,-7.09,-20.05,47.09,1.61,0.0,10.51
2019-01-17,-14.85,-9.9,-19.92,52.99,1.56,0.0,9.52
2019-01-18,-10.88,-4.12,-16.54,59.97,3.31,0.0,9.33
2019-01-19,-9.92,-4.57,-14.75,61.79,3.51,0.0,8.21
2019-01-20,-13.24,-5.62,-18.5,64.32,4.01,0.0,11.18
2019-01-21,-12.21,-2.68,-17.95,69.09,2.35,0.0,10.61
2019-01-22,-8.11,2.18,-14.55,58.4,1.57,0.0,10.89
2019-01-23,-6.08,-0.59,-10.12,39.71,1.02,0.0,10.98
2019-01-24,-7.87,-1.68,-12.89,44.78,4.04,0.0,9.59
2019-01-25,-10.13,-1.54,-15.53,52.17,3.14,0.0,11.01
2019-01-26,-9.47,-2.78,-14.75,50.76,2.39,0.0,9.57
2019-01-27,-10.79,-5.2,-15.53,56.55,3.89,0.0,12.01
2019-01-28,-11.09,-4.34,-16.37,48.08,2.46,0.0,9.41
2019-01-29,-9.12,0.12,-15.01,68.98,3.1,0.0,10.86
2019-01-30,-14.93,-10.96,-20.07,44.8,5.04,0.0,7.94
2019-01-31,-15.09,-8.02,-21.22,51.95,3.58,0.0,11.8
2019-02-01,-14.78,-8.56,-20.13,75.47,3.05,0.0,12.27
2019-02-02,-8.64,-1.01,-13.94,64.9,2.75,0.0,8.13
2019-02-03,-13.17,-8.12,-17.17,59.64,3.55,0.0,11.66
2019-02-04,-11.23,-2.26,-18.43,63.02,2.99,0.0,12.41
2019-02-05,-9.44,-0.03,-16.68,68.99,3.03,0.01,12.97
2019-02-06,-15.71,-8.7,-24.75,61.55,5.21,0.15,12.6
2019-02-07,-17.64,-11.31,-25.93,41.58,2.57,0.0,9.77
2019-02-08,-14.42,-8.77,-20.59,54.08,3.34,0.0,13.19
2019-02-09,-17.19,-12.35,-22.95,62.27,1.74,0.0,6.65
2019-02-10,-12.82,-7.65,-17.0,61.6,2.41,0.06,13.01
2019-02-11,-12.49,-6.47,-19.56,58.21,1.83,0.07,13.7
2019-02-12,-11.33,-5.28,-16.62,59.1,2.57,0.18,13.88
2019-02-13,-11.72,-4.85,-17.98,54.38,3.38,0.06,13.69
2019-02-14,-12.18,-5.93,-19.79,77.26,5.61,4.06,8.31
2019-02-15,-17.65,-11.03,-21.94,68.12,3.8,0.02,12.78
2019-02-16,-15.43,-5.4,-23.14,62.35,2.46,0.0,13.76
2019-02-17,-10.18,-3.95,-18.0,43.71,1.21,0.0,12.37
2019-02-18,-9.17,-6.53,-11.48,77.18,1.24,1.19,7.08
2019-02-19,-9.86,-2.1,-16.5,57.22,1.88,0.02,14.1
2019-02-20,-5.94,3.33,-14.26,38.11,1.07,0.0,15.28
2019-02-21,-3.48,2.75,-9.0,41.14,1.26,0.0,13.42
2019-02-22,-1.67,3.98,-6.13,44.17,1.16,0.0,11.34
2019-02-23,-2.0,6.19,-7.44,50.84,1.74,0.0,15.39
2019-02-24,-2.68,4.2,-8.33,47.38,2.65,0.0,12.4
2019-02-25,-2.46,1.8,-6.04,68.03,2.23,0.37,10.01
2019-02-26,-2.57,2.27,-5.86,72.47,1.87,0.1,13.5
2019-02-27,-3.57,3.47,-10.46,60.08,1.64,0.0,17.38
2019-02-28,-1.38,4.12,-6.53,40.74,1.39,0.0,17.41
2019-03-01,-0.22,5.97,-6.72,45.01,1.72,0.0,15.25
2019-03-02,1.22,6.36,-2.39,54.98,1.77,0.0,11.27
2019-03-03,1.15,6.98,-2.72,58.44,1.78,0.0,14.69
2019-03-04,0.61,6.88,-3.34,44.06,2.01,0.0,14.14
2019-03-05,-2.05,3.72,-6.4,46.86,4.73,0.0,19.15
2019-03-06,-3.96,2.72,-8.52,43.57,3.3,0.0,19.99
2019-03-07,-2.21,5.14,-10.04,38.43,1.77,0.0,19.34
2019-03-08,-0.43,4.9,-5.12,69.73,3.27,1.24,10.36
2019-03-09,-0.2,4.33,-4.22,70.28,2.71,0.89,8.89
2019-03-10,-1.84,2.72,-4.99,63.93,3.57,1.11,10.39
2019-03-11,-3.1,4.18,-9.04,49.66,5.9,0.0,19.92
2019-03-12,-6.22,-0.28,-12.8,41.52,4.6,0.0,21.14
2019-03-13,-3.0,4.96,-10.77,47.3,4.13,0.0,20.34
2019-03-14,-2.16,3.64,-8.28,47.5,5.22,0.0,19.93
2019-03-15,0.65,9.45,-6.85,48.58,4.47,0.0,20.83
2019-03-16,1.74,8.95,-2.96,48.09,3.97,0.0,21.12
2019-03-17,3.29,10.75,-2.88,39.54,2.92,0.0,19.58
2019-03-18,4.44,13.0,-1.45,33.33,3.16,0.0,21.26
2019-03-19,3.22,8.68,-2.31,49.24,2.15,0.0,13.04
2019-03-20,-0.77,4.45,-7.69,64.43,5.77,0.67,12.21
2019-03-21,-4.43,1.22,-8.16,45.38,4.14,0.01,22.41
2019-03-22,-3.68,2.12,-8.54,40.62,5.33,0.0,21.25
2019-03-23,-3.78,3.66,-10.61,37.51,2.76,0.0,23.66
2019-03-24,0.86,9.26,-4.89,33.95,3.59,0.0,23.24
2019-03-25,2.57,11.38,-3.7,31.11,2.87,0.0,22.96
2019-03-26,4.15,13.02,-2.51,31.0,3.97,0.0,21.75
2019-03-27,2.87,11.94,-3.22,41.62,4.0,0.1,20.2
2019-03-28,-0.73,3.78,-3.97,51.66,2.71,2.12,19.18
2019-03-29,-4.07,-1.85,-7.81,52.1,5.96,0.35,20.76
2019-03-30,-4.71,0.72,-9.07,39.43,5.03,0.0,24.25
2019-03-31,-1.2,7.0,-7.41,39.33,3.84,0.0,24.77
2019-04-01,2.57,11.78,-4.3,37.12,2.3,0.0,22.79
2019-04-02,3.39,11.52,-2.48,34.04,2.94,0.0,25.39
2019-04-03,6.26,16.16,-1.97,31.13,2.0,0.0,24.46
2019-04-04,7.65,18.12,0.09,35.25,3.86,0.0,24.04
2019-04-05,8.28,19.3,-1.85,38.15,5.08,0.0,19.34
2019-04-06,5.98,11.7,1.0,43.08,2.66,0.0,23.36
2019-04-07,6.92,16.2,-0.63,46.93,3.79,0.0,22.2
2019-04-08,7.19,17.21,0.07,55.08,4.15,2.13,17.51
2019-04-09,2.99,9.58,-3.22,68.07,3.14,1.47,11.54
2019-04-10,-0.25,3.91,-5.26,64.19,2.45,1.75,11.6
2019-04-11,2.26,9.32,-4.66,45.98,2.3,0.0,23.06
2019-04-12,4.95,11.94,-2.13,46.64,2.93,0.0,19.03
2019-04-13,2.74,9.04,-4.17,39.66,5.07,0.0,19.27
2019-04-14,5.02,14.57,-4.62,29.44,3.03,0.0,27.26
2019-04-15,6.77,15.55,-2.79,35.37,2.66,0.0,23.48
2019-04-16,9.51,19.19,-0.52,38.14,3.58,0.0,25.52
2019-04-17,12.5,24.54,1.43,44.26,4.33,0.0,23.13
2019-04-18,10.04,18.02,3.07,37.75,5.12,0.06,16.79
2019-04-19,8.54,16.0,3.48,70.29,3.88,2.3,9.03
2019-04-20,10.59,19.46,3.65,48.73,3.3,0.2,23.07
2019-04-21,12.31,22.62,1.55,44.81,3.08,0.0,26.75
2019-04-22,14.38,24.28,4.44,50.05,3.3,0.0,27.08
2019-04-23,15.48,24.29,6.81,59.33,2.6,0.13,26.75
2019-04-24,4.33,11.45,-3.25,75.41,4.89,9.6,8.03
2019-04-25,3.92,13.3,-5.3,58.78,3.21,5.05,21.43
2019-04-26,5.75,14.6,-4.32,52.97,3.48,0.32,27.84
2019-04-27,8.24,15.85,2.53,67.52,2.7,0.59,16.09
2019-04-28,9.0,17.49,1.73,75.86,2.67,0.5,18.27
2019-04-29,9.94,18.3,2.73,43.97,5.35,0.01,20.05
2019-04-30,6.64,14.54,-0.52,37.34,4.62,0.0,31.2
2019-05-01,9.55,17.54,1.12,21.5,2.03,0.0,29.67
2019-05-02,11.96,19.12,2.98,24.72,2.03,0.0,28.47
2019-05-03,12.07,17.49,5.53,45.27,2.47,0.01,17.82
2019-05-04,13.93,23.66,5.74,52.88,4.8,0.28,24.78
2019-05-05,6.25,13.52,0.15,36.69,5.69,0.0,29.43
2019-05-06,7.45,16.37,-1.99,24.07,1.79,0.0,30.3
2019-05-07,10.41,18.02,1.05,31.16,2.17,0.06,23.39
2019-05-08,10.6,15.59,6.09,46.36,2.13,0.8,16.0
2019-05-09,12.62,20.65,4.62,27.44,2.29,0.0,29.24
2019-05-10,11.02,15.01,6.66,56.87,2.54,1.76,22.7
2019-05-11,12.54,19.8,4.92,54.4,2.38,0.28,25.01
2019-05-12,4.24,7.14,-3.16,40.45,6.17,0.54,21.14
2019-05-13,7.24,16.72,-4.42,27.24,3.71,0.0,31.13
2019-05-14,11.57,19.74,2.89,33.35,2.72,0.0,24.67
2019-05-15,11.99,19.89,4.65,36.16,4.77,0.07,27.76
2019-05-16,16.11,25.84,5.72,29.9,3.7,0.01,27.39
2019-05-17,16.85,24.9,9.42,57.08,3.77,0.73,24.54
2019-05-18,12.93,20.06,5.62,69.87,3.7,11.71,13.63
2019-05-19,4.57,7.58,1.16,42.79,8.73,0.06,23.49
2019-05-20,8.34,17.21,-1.74,32.35,5.07,0.0,32.67
2019-05-21,13.44,23.25,2.11,28.96,4.11,0.0,32.24
2019-05-22,18.18,29.24,6.31,25.23,2.95,0.0,31.92
2019-05-23,19.75,29.22,9.3,25.26,3.23,0.0,29.09
2019-05-24,18.2,26.19,10.89,40.4,2.31,0.0,23.99
2019-05-25,18.96,29.32,10.96,41.86,3.49,1.65,22.47
2019-05-26,11.84,19.33,5.64,54.93,5.45,4.27,23.62
2019-05-27,11.59,19.49,3.48,40.41,3.92,0.04,29.63
2019-05-28,16.69,25.24,6.29,23.88,1.83,0.0,32.01
2019-05-29,18.73,26.41,10.13,25.98,3.05,0.0,29.11
2019-05-30,12.6,18.09,4.06,28.06,5.29,0.0,29.9
2019-05-31,13.86,22.37,3.61,29.99,2.12,0.0,25.94
2019-06-01,15.8,23.89,8.14,46.67,2.96,0.35,28.18
2019-06-02,16.49,25.0,7.75,30.82,3.92,0.24,28.86
2019-06-03,18.17,27.36,6.31,25.51,2.79,0.0,31.55
2019-06-04,19.24,26.62,10.92,29.15,3.73,0.0,28.15
2019-06-05,17.62,25.81,8.93,29.17,2.99,0.0,28.32
2019-06-06,18.17,26.91,9.38,53.35,2.76,4.24,27.72
2019-06-07,17.55,25.58,9.7,35.67,3.11,0.03,25.62
2019-06-08,16.93,25.38,7.8,30.44,4.95,0.0,28.84
2019-06-09,16.99,25.68,8.02,41.79,3.25,0.0,32.03
2019-06-10,19.82,27.75,10.3,37.67,1.81,0.0,28.91
2019-06-11,22.3,30.38,11.96,42.62,2.34,0.33,25.86
2019-06-12,18.31,21.88,14.04,74.02,1.54,2.86,11.36
2019-06-13,19.56,27.86,12.44,50.06,2.58,0.18,28.74
2019-06-14,20.51,29.33,10.19,27.4,2.22,0.0,31.42
2019-06-15,19.82,29.7,13.61,51.89,3.36,18.3,15.96
2019-06-16,19.05,26.43,11.68,56.66,3.21,2.39,26.36
2019-06-17,21.1,29.45,12.35,52.32,2.8,1.44,27.91
2019-06-18,22.61,31.94,14.02,38.4,2.5,0.08,29.35
2019-06-19,22.78,29.68,15.37,39.72,1.81,0.03,25.15
2019-06-20,23.21,31.1,14.95,46.7,2.08,0.0,23.42
2019-06-21,23.06,29.66,16.16,35.69,1.27,0.0,25.06
2019-06-22,22.34,29.04,16.43,48.3,1.65,0.33,22.0
2019-06-23,18.77,21.01,14.79,72.38,2.5,13.14,7.15
2019-06-24,18.26,23.56,13.25,75.57,4.28,2.68,9.14
2019-06-25,18.94,24.7,13.23,70.0,3.26,0.28,18.19
2019-06-26,18.96,25.29,13.42,71.4,2.46,1.33,15.1
2019-06-27,15.63,18.99,11.6,80.2,1.4,8.82,7.26
2019-06-28,17.83,25.59,10.2,56.83,3.21,3.03,26.63
2019-06-29,15.23,21.53,8.92,54.2,4.49,0.49,22.19
2019-06-30,16.97,23.71,8.4,46.84,2.79,0.72,26.5
2019-07-01,19.13,25.95,10.05,45.82,1.58,2.19,26.02
2019-07-02,19.62,26.68,13.35,46.85,2.53,0.1,20.83
2019-07-03,21.01,29.33,11.73,38.93,1.3,0.0,31.47
2019-07-04,21.58,30.71,13.23,49.48,2.5,5.78,18.69
2019-07-05,16.36,21.85,10.47,65.4,4.21,9.48,18.7
2019-07-06,15.41,23.48,7.67,41.89,4.08,0.0,32.77
2019-07-07,18.31,26.78,8.6,42.12,2.46,0.0,30.57
2019-07-08,17.9,23.89,11.8,65.52,1.77,0.0,22.56
2019-07-09,17.34,21.52,12.8,68.32,1.01,1.54,17.14
2019-07-10,17.1,21.83,12.44,71.15,1.33,1.59,20.21
2019-07-11,19.04,24.41,12.97,61.51,0.8,0.33,23.5
2019-07-12,21.63,29.49,14.14,49.23,1.95,1.6,24.05
2019-07-13,21.46,28.27,13.75,49.78,2.05,1.2,27.19
2019-07-14,23.09,30.32,15.32,43.35,1.5,0.0,28.13
2019-07-15,22.35,30.01,14.87,54.72,2.22,2.73,18.19
2019-07-16,17.37,20.13,14.71,79.39,2.44,28.63,6.88
2019-07-17,19.97,25.54,14.05,73.29,1.99,2.47,18.25
2019-07-18,22.12,27.7,16.08,64.74,1.43,2.54,19.5
2019-07-19,18.87,22.35,16.06,88.02,2.49,20.1,7.92
2019-07-20,22.46,30.05,14.56,59.64,1.3,0.04,27.1
2019-07-21,23.09,29.87,16.09,56.3,1.83,0.25,20.7
2019-07-22,16.66,19.31,11.75,78.84,3.0,15.54,4.93
2019-07-23,21.12,30.28,11.3,57.34,2.58,0.07,27.84
2019-07-24,20.96,27.55,15.15,56.02,1.98,1.0,21.27
2019-07-25,21.13,30.08,13.41,57.56,2.37,0.21,26.96
2019-07-26,23.14,31.5,13.93,56.65,2.87,0.01,29.02
2019-07-27,23.24,28.74,18.69,69.66,3.66,4.9,18.1
2019-07-28,22.19,27.47,17.22,55.18,1.41,0.35,16.15
2019-07-29,20.28,26.82,15.03,64.41,1.84,5.42,20.97
2019-07-30,19.82,27.73,11.65,48.62,2.75,1.16,26.25
2019-07-31,20.21,27.54,11.97,50.07,1.96,0.03,24.99
2019-08-01,21.94,29.54,13.56,47.54,1.34,0.08,25.92
2019-08-02,21.35,28.37,15.66,64.04,1.78,0.22,20.93
2019-08-03,19.8,24.4,14.98,72.02,1.85,1.07,14.86
2019-08-04,16.72,20.55,14.0,90.14,3.4,37.66,7.52
2019-08-05,18.97,24.65,13.39,77.14,2.16,4.3,19.72
2019-08-06,20.23,26.17,13.29,71.23,1.48,1.15,24.63
2019-08-07,19.92,25.36,14.01,63.56,1.54,1.42,25.14
2019-08-08,20.12,26.94,11.79,69.23,1.78,3.56,21.1
2019-08-09,19.97,25.82,15.12,71.77,2.46,7.12,20.18
2019-08-10,17.84,23.55,12.29,71.12,1.49,1.21,21.96
2019-08-11,18.56,25.33,11.73,67.83,3.44,0.07,19.68
2019-08-12,18.61,26.39,12.39,59.64,3.62,0.0,27.65
2019-08-13,18.54,26.82,10.51,58.46,2.77,0.0,20.54
2019-08-14,20.78,27.5,13.61,56.55,1.29,4.49,25.47
2019-08-15,18.02,27.71,9.78,61.39,3.54,0.5,25.52
2019-08-16,13.67,20.98,7.4,60.52,4.4,0.02,25.7
2019-08-17,15.55,23.87,6.78,52.08,2.52,0.0,27.9
2019-08-18,17.94,26.2,10.46,52.56,1.43,0.0,22.56
2019-08-19,19.46,24.52,14.64,63.24,1.66,24.3,12.18
2019-08-20,18.5,25.06,10.69,67.28,4.29,14.65,21.3
2019-08-21,15.14,22.52,7.2,58.5,2.36,0.0,25.33
2019-08-22,16.3,23.24,10.16,54.61,2.08,0.0,18.16
2019-08-23,18.1,24.15,12.64,58.69,1.05,0.01,13.44
2019-08-24,18.03,24.05,12.02,66.53,1.42,0.0,22.25
2019-08-25,18.32,25.26,11.76,63.09,1.46,0.0,25.68
2019-08-26,16.14,22.31,10.3,66.4,2.21,2.32,18.02
2019-08-27,14.65,22.14,8.29,50.22,3.49,0.0,26.56
2019-08-28,13.29,20.0,6.87,60.54,4.46,0.0,22.3
2019-08-29,13.54,20.72,7.38,60.96,3.51,0.0,23.66
2019-08-30,15.5,23.14,7.02,47.42,1.4,0.0,25.68
2019-08-31,17.2,22.82,11.03,44.89,0.86,0.0,23.05
2019-09-01,18.38,25.44,11.96,46.18,1.21,0.0,23.43
2019-09-02,18.48,26.03,10.93,49.37,1.25,0.0,23.65
2019-09-03,19.44,26.9,13.51,46.06,1.87,0.0,23.07
2019-09-04,19.95,26.77,12.8,40.37,1.4,0.0,24.02
2019-09-05,20.56,27.72,13.66,40.54,1.01,0.0,23.15
2019-09-06,20.18,27.53,13.5,44.13,1.8,0.0,22.52
2019-09-07,18.32,25.73,11.63,60.31,1.97,0.07,18.57
2019-09-08,17.96,25.5,10.83,54.23,2.65,4.58,18.09
2019-09-09,13.26,15.33,11.6,85.01,2.67,19.13,3.95
2019-09-10,15.35,20.4,11.7,81.85,2.32,5.95,7.5
2019-09-11,13.81,17.77,11.32,85.77,4.52,18.4,4.37
2019-09-12,14.96,22.14,10.34,86.04,3.92,20.24,6.03
2019-09-13,12.44,18.78,5.9,63.29,2.46,0.05,18.65
2019-09-14,10.9,17.56,3.94,54.03,1.94,0.0,20.76
2019-09-15,12.72,21.2,6.64,56.15,2.34,0.0,21.89
2019-09-16,12.77,20.01,4.55,47.75,1.74,0.0,22.6
2019-09-17,13.26,21.84,5.44,46.88,2.59,0.0,21.36
2019-09-18,12.11,20.19,2.46,41.71,1.59,0.0,22.64
2019-09-19,11.64,16.18,8.09,71.92,1.66,1.3,10.27
2019-09-20,11.18,15.85,7.67,76.63,1.28,4.07,10.52
2019-09-21,12.81,19.98,5.74,57.38,1.19,0.0,19.14
2019-09-22,14.13,20.41,7.75,47.52,1.12,0.0,19.36
2019-09-23,14.34,21.69,7.39,45.51,1.32,0.0,20.5
2019-09-24,16.28,23.23,8.87,37.93,1.07,0.0,20.63
2019-09-25,15.83,22.55,10.02,40.13,1.5,0.0,19.89
2019-09-26,15.56,21.72,9.22,43.76,1.29,0.0,17.43
2019-09-27,12.62,19.69,6.87,65.15,1.89,0.0,18.35
2019-09-28,13.29,21.17,6.62,69.08,1.8,0.0,18.6
2019-09-29,13.53,20.08,7.2,73.99,2.03,0.0,17.91
2019-09-30,13.89,20.27,6.76,73.59,2.46,0.03,18.03
2019-10-01,14.87,20.83,8.63,76.29,2.99,0.01,16.24
2019-10-02,15.28,22.3,9.15,70.11,2.35,0.0,18.6
2019-10-03,12.35,19.21,4.4,75.7,3.36,8.68,9.18
2019-10-04,4.53,11.1,-2.25,65.52,5.1,0.7,14.54
2019-10-05,3.86,10.59,-3.94,54.36,1.99,0.0,17.18
2019-10-06,6.2,11.98,1.41,58.99,1.38,0.21,8.65
2019-10-07,6.45,16.65,-1.86,48.72,3.66,0.0,18.57
2019-10-08,6.4,14.01,-2.41,41.63,1.88,0.0,18.43
2019-10-09,8.52,15.34,2.72,59.68,2.23,0.0,15.1
2019-10-10,9.97,17.91,3.8,49.81,1.41,0.0,18.06
2019-10-11,9.41,18.3,3.08,45.75,1.98,0.0,17.74
2019-10-12,7.01,12.86,1.27,58.48,2.11,0.0,10.55
2019-10-13,0.21,6.3,-6.59,47.02,4.46,0.0,17.18
2019-10-14,0.11,8.24,-6.82,40.91,1.72,0.0,17.63
2019-10-15,4.7,10.83,-1.74,55.43,1.09,0.07,10.39
2019-10-16,5.38,10.13,2.0,79.87,1.52,0.64,6.48
2019-10-17,3.98,10.09,-0.08,78.06,1.44,0.12,10.96
2019-10-18,3.85,10.45,-1.18,77.88,1.97,0.06,12.8
2019-10-19,3.61,9.94,-1.52,80.76,2.72,0.0,12.22
2019-10-20,2.82,11.42,-3.79,44.64,2.38,0.0,15.49
2019-10-21,4.75,12.28,-1.51,45.38,2.05,0.0,14.78
2019-10-22,5.49,13.52,-1.57,74.21,1.88,0.06,15.02
2019-10-23,5.96,9.23,2.62,94.21,1.88,1.48,10.9
2019-10-24,-1.95,4.56,-8.2,71.68,4.13,6.52,11.76
2019-10-25,-3.26,4.1,-8.67,72.88,2.1,2.24,15.41
2019-10-26,-1.16,6.42,-6.85,64.24,2.62,0.02,15.3
2019-10-27,1.37,8.81,-4.65,50.77,3.98,0.11,14.91
2019-10-28,-2.27,3.63,-6.51,50.87,4.49,0.0,14.65
2019-10-29,1.12,9.03,-3.78,57.38,2.21,0.21,14.5
2019-10-30,3.02,11.93,-2.58,52.97,2.25,0.0,13.57
2019-10-31,5.84,13.98,-1.96,48.19,1.27,0.0,14.61
2019-11-01,5.03,9.92,1.81,64.92,1.78,3.05,4.9
2019-11-02,3.81,8.43,-0.77,84.44,1.92,3.48,5.98
2019-11-03,3.8,11.19,-1.6,69.67,1.4,0.7,12.16
